project_id,donor,country_code_WB,region,colonial_relations,sector_code,office_presence,project_size_USD_calculated,startyear,completion_year,completion_year.1,evalyear,eval_lag,project_duration,external_evaluator,success
10495,KfW,TUN,Middle East & North Africa,No,210.0,0.0,27600000.0,1990,1996,1996,1998,1036,1952,Unknown,0
10496,KfW,TUN,Middle East & North Africa,No,311.0,0.0,57720000.0,1970,1996,1996,1996,0,9597,Unknown,0
10497,KfW,TUN,Middle East & North Africa,No,311.0,0.0,35760000.0,1979,1996,1996,1996,0,6103,Unknown,0
10498,KfW,TUN,Middle East & North Africa,No,220.0,0.0,8896479.6,1992,1997,1997,1997,0,1834,Unknown,1
10499,KfW,TUN,Middle East & North Africa,No,140.0,0.0,20280000.0,1989,1997,1997,1997,0,3207,Unknown,0
10500,KfW,TUN,Middle East & North Africa,No,510.0,0.0,29880000.0,1989,1997,1997,1997,0,2968,Unknown,1
10501,KfW,TUN,Middle East & North Africa,No,140.0,0.0,15360000.0,1980,1997,1997,1997,0,6184,Unknown,0
10502,KfW,TUN,Middle East & North Africa,No,230.0,0.0,24600000.0,1993,1997,1997,1999,827,1292,Unknown,0
10503,KfW,TUN,Middle East & North Africa,No,311.0,0.0,8221573.199999999,1984,1997,1997,2006,3249,4927,Unknown,1
10504,KfW,TUN,Middle East & North Africa,No,140.0,0.0,8604000.0,1989,1998,1998,2002,1527,3174,Unknown,1
10505,KfW,TUN,Middle East & North Africa,No,230.0,0.0,345600000.0,1983,1998,1998,1998,0,5376,Unknown,1
10506,KfW,TUN,Middle East & North Africa,No,230.0,0.0,1533876.0,1990,1998,1998,1998,0,3048,Unknown,0
10507,KfW,TUN,Middle East & North Africa,No,122.0,0.0,2822331.6,1994,1998,1998,2002,1465,1644,Unknown,0
10508,KfW,TUN,Middle East & North Africa,No,113.0,0.0,6135502.8,1993,1998,1998,2002,1458,1784,Unknown,1
10509,KfW,TUN,Middle East & North Africa,No,210.0,0.0,7301248.8,1994,1999,1999,2005,2428,1693,Unknown,0
10510,KfW,TUN,Middle East & North Africa,No,140.0,0.0,2699620.8,1995,1999,1999,2001,832,1522,Unknown,0
10511,KfW,TUN,Middle East & North Africa,No,130.0,0.0,4172142.0,1995,1999,1999,2004,1797,1420,Unknown,1
10512,KfW,TUN,Middle East & North Africa,No,140.0,0.0,9571384.8,1994,1999,1999,2001,869,1886,Unknown,0
10513,KfW,TUN,Middle East & North Africa,No,210.0,0.0,7117183.2,1990,2000,2000,2005,2092,3508,Unknown,0
10514,KfW,TUN,Middle East & North Africa,No,210.0,0.0,26400000.0,1994,2000,2000,2000,0,2034,Unknown,1
10515,KfW,TUN,Middle East & North Africa,No,140.0,0.0,5276532.0,1998,2001,2001,2007,2403,1213,Unknown,1
10516,KfW,TUN,Middle East & North Africa,No,114.0,0.0,1533876.0,1997,2001,2001,2001,0,1490,Unknown,1
10517,KfW,TUN,Middle East & North Africa,No,210.0,0.0,6172316.399999999,1994,2001,2001,2004,1422,2332,Unknown,0
10518,KfW,TUN,Middle East & North Africa,No,210.0,0.0,6000522.0,1998,2001,2001,2004,1422,1058,Unknown,0
10519,KfW,TUN,Middle East & North Africa,No,210.0,0.0,8232000.0,1998,2002,2002,2005,1082,1588,Unknown,0
10520,KfW,TUN,Middle East & North Africa,No,230.0,0.0,324000000.0,1996,2002,2002,2006,1165,2531,Unknown,0
10521,KfW,TUN,Middle East & North Africa,No,312.0,0.0,13920000.0,1991,2002,2002,2006,1333,4091,Unknown,1
10522,KfW,TUN,Middle East & North Africa,No,130.0,0.0,2520000.0,1998,2002,2002,2004,657,1517,Unknown,1
10524,KfW,TUN,Middle East & North Africa,No,410.0,0.0,1656585.6,1994,2002,2002,2005,1101,2916,Unknown,0
10525,KfW,TUN,Middle East & North Africa,No,312.0,0.0,12360000.0,1992,2003,2003,2006,1282,4020,Unknown,1
10526,KfW,TUN,Middle East & North Africa,No,410.0,0.0,7452000.0,1994,2003,2003,2005,800,3472,Unknown,0
10527,KfW,TUN,Middle East & North Africa,No,121.0,0.0,1844185.2,1996,2004,2004,2009,1989,2850,Unknown,0
10528,KfW,TUN,Middle East & North Africa,No,311.0,0.0,14520000.0,1995,2004,2004,2006,590,3288,Unknown,1
10529,KfW,TUN,Middle East & North Africa,No,140.0,1.0,33720000.0,1994,2005,2005,2009,1739,3970,Unknown,0
10530,KfW,TUN,Middle East & North Africa,No,113.0,1.0,3313171.1999999997,1997,2005,2005,2008,1110,3024,Unknown,1
10531,KfW,TUN,Middle East & North Africa,No,121.0,1.0,102000000.0,2001,2005,2005,2008,1047,1632,Unknown,0
10532,KfW,TUN,Middle East & North Africa,No,210.0,1.0,7260000.0,1998,2005,2005,2005,-44,2599,Unknown,0
10533,KfW,TUN,Middle East & North Africa,No,140.0,1.0,58080000.0,1993,2005,2005,2009,1739,4372,Unknown,0
10536,KfW,TUN,Middle East & North Africa,No,140.0,1.0,7452000.0,1999,2005,2005,2007,795,2349,Unknown,1
10537,KfW,TUN,Middle East & North Africa,No,122.0,1.0,4049432.4,1997,2005,2005,2009,1232,2972,Unknown,0
10538,KfW,TUN,Middle East & North Africa,No,600.0,1.0,44160000.0,1998,2005,2005,2011,2240,2560,Unknown,1
10539,KfW,TUN,Middle East & North Africa,No,140.0,1.0,4716000.0,2000,2005,2005,2009,1520,1805,Unknown,0
10543,KfW,TUN,Middle East & North Africa,No,230.0,1.0,9360000.0,1999,2007,2007,2010,1312,2902,Unknown,0
10544,KfW,TUN,Middle East & North Africa,No,140.0,1.0,21720000.0,1996,2007,2007,2011,1434,3927,Unknown,1
10545,KfW,TUN,Middle East & North Africa,No,240.0,0.0,48240000.0,1999,2011,2011,2011,211,4215,Unknown,0
10546,KfW,TUN,Middle East & North Africa,No,240.0,0.0,54840000.0,2001,2011,2011,2011,211,3439,Unknown,0
10565,KfW,TUR,Europe & Central Asia,No,321.0,0.0,16920000.0,1978,1988,1988,1988,0,3647,Unknown,0
10566,KfW,TUR,Europe & Central Asia,No,230.0,0.0,465600000.0,1978,1988,1988,1988,0,3631,Unknown,1
10567,KfW,TUR,Europe & Central Asia,No,230.0,0.0,390000000.0,1986,1990,1990,1994,1263,1694,Unknown,1
10568,KfW,TUR,Europe & Central Asia,No,230.0,0.0,64800000.0,1987,1990,1990,1994,1263,1293,Unknown,1
10569,KfW,TUR,Europe & Central Asia,No,230.0,0.0,397200000.0,1984,1990,1990,1994,1290,2462,Unknown,1
10570,KfW,TUR,Europe & Central Asia,No,230.0,0.0,16200000.0,1984,1991,1991,1994,1184,2451,Unknown,0
10571,KfW,TUR,Europe & Central Asia,No,230.0,0.0,23640000.0,1983,1991,1991,1994,1198,2655,Unknown,0
10572,KfW,TUR,Europe & Central Asia,No,230.0,0.0,47160000.0,1987,1992,1992,1997,1911,2019,Unknown,0
10573,KfW,TUR,Europe & Central Asia,No,230.0,0.0,29040000.0,1985,1992,1992,1994,841,2446,Unknown,0
10574,KfW,TUR,Europe & Central Asia,No,322.0,0.0,18000000.0,1985,1992,1992,1992,0,2401,Unknown,0
10575,KfW,TUR,Europe & Central Asia,No,230.0,0.0,60240000.0,1985,1993,1993,2003,3579,2955,Unknown,0
10576,KfW,TUR,Europe & Central Asia,No,230.0,0.0,408000000.0,1974,1993,1993,1996,1298,6765,Unknown,0
10577,KfW,TUR,Europe & Central Asia,No,210.0,0.0,61080000.0,1984,1994,1994,1994,0,3822,Unknown,0
10578,KfW,TUR,Europe & Central Asia,No,210.0,0.0,44520000.0,1987,1994,1994,1994,0,2357,Unknown,0
10579,KfW,TUR,Europe & Central Asia,No,230.0,0.0,156000000.0,1989,1994,1994,1998,1585,1634,Unknown,0
10580,KfW,TUR,Europe & Central Asia,No,230.0,0.0,21360000.0,1987,1996,1996,1996,0,3359,Unknown,0
10581,KfW,TUR,Europe & Central Asia,No,240.0,0.0,92040000.0,1989,1997,1997,1997,0,3134,Unknown,0
10582,KfW,TUR,Europe & Central Asia,No,321.0,0.0,17760000.0,1986,1997,1997,1997,0,4078,Unknown,1
10583,KfW,TUR,Europe & Central Asia,No,321.0,0.0,78240000.0,1979,1997,1997,1997,0,6710,Unknown,0
10584,KfW,TUR,Europe & Central Asia,No,230.0,0.0,112080000.0,1990,1998,1998,1998,0,2807,Unknown,0
10585,KfW,TUR,Europe & Central Asia,No,210.0,0.0,21120000.0,1989,1999,1999,1999,0,3603,Unknown,0
10586,KfW,TUR,Europe & Central Asia,No,210.0,0.0,48960000.0,1987,2001,2001,2001,0,5407,Unknown,1
10587,KfW,TUR,Europe & Central Asia,No,140.0,0.0,138000000.0,1992,2002,2002,2002,0,3958,Unknown,0
10588,KfW,TUR,Europe & Central Asia,No,140.0,0.0,136800000.0,1987,2002,2002,2002,0,5509,Unknown,0
10589,KfW,TUR,Europe & Central Asia,No,140.0,0.0,17040000.0,1996,2003,2003,2008,2007,2214,Unknown,1
10590,KfW,TUR,Europe & Central Asia,No,140.0,0.0,81360000.0,1988,2003,2003,2003,0,5451,Unknown,1
10591,KfW,TUR,Europe & Central Asia,No,140.0,0.0,242400000.0,1989,2003,2003,2003,0,4835,Unknown,1
10592,KfW,TUR,Europe & Central Asia,No,140.0,0.0,118800000.0,1986,2003,2003,2003,0,6113,Unknown,1
10593,KfW,TUR,Europe & Central Asia,No,140.0,0.0,92400000.0,1988,2003,2003,2003,0,5451,Unknown,1
10594,KfW,TUR,Europe & Central Asia,No,140.0,0.0,112920000.0,1995,2003,2003,2003,0,2935,Unknown,1
10595,KfW,TUR,Europe & Central Asia,No,230.0,0.0,14280000.0,1995,2003,2003,2003,0,2615,Unknown,1
10596,KfW,TUR,Europe & Central Asia,No,140.0,0.0,22800000.0,1996,2004,2004,2007,1177,2907,Unknown,1
10597,KfW,TUR,Europe & Central Asia,No,140.0,0.0,121200000.0,1997,2004,2004,2007,1299,2480,Unknown,1
10598,KfW,TUR,Europe & Central Asia,No,140.0,0.0,13200000.0,1998,2005,2005,2009,1191,2507,Unknown,1
10599,KfW,TUR,Europe & Central Asia,No,230.0,0.0,98040000.0,1995,2005,2005,2009,1450,3883,Unknown,0
10601,KfW,TUR,Europe & Central Asia,No,140.0,0.0,52320000.0,2000,2006,2006,2009,1096,2191,Unknown,0
10602,KfW,TUR,Europe & Central Asia,No,140.0,0.0,54840000.0,1998,2006,2006,2010,1456,3060,Unknown,1
10603,KfW,TUR,Europe & Central Asia,No,140.0,0.0,27600000.0,1992,2006,2006,2010,1450,4977,Unknown,0
10606,KfW,TUR,Europe & Central Asia,No,140.0,0.0,49200000.0,2000,2006,2006,2010,1456,2192,Unknown,1
10607,KfW,TUR,Europe & Central Asia,No,210.0,0.0,358800000.0,1997,2007,2007,2010,1241,3695,Unknown,1
10616,KfW,UGA,Sub-Saharan Africa,No,210.0,0.0,4302535.2,1980,1988,1988,2002,5048,2871,Unknown,0
10617,KfW,UGA,Sub-Saharan Africa,No,210.0,0.0,11964230.4,1982,1990,1990,1994,1524,2969,Unknown,1
10618,KfW,UGA,Sub-Saharan Africa,No,210.0,0.0,4908402.0,1985,1991,1991,2002,4109,2228,Unknown,0
10619,KfW,UGA,Sub-Saharan Africa,No,210.0,0.0,6626343.6,1987,1993,1993,1994,405,2089,Unknown,1
10620,KfW,UGA,Sub-Saharan Africa,No,311.0,0.0,2822331.6,1984,1994,1994,1998,1758,3414,Unknown,0
10621,KfW,UGA,Sub-Saharan Africa,No,210.0,0.0,5794520.399999999,1988,1994,1994,2002,2865,2133,Unknown,0
10622,KfW,UGA,Sub-Saharan Africa,No,510.0,0.0,4601626.8,1993,1995,1995,1995,0,754,Unknown,1
10623,KfW,UGA,Sub-Saharan Africa,No,510.0,0.0,18360000.0,1989,1995,1995,1995,0,2056,Unknown,0
10624,KfW,UGA,Sub-Saharan Africa,No,210.0,0.0,3067752.0,1994,1997,1997,1997,0,1348,Unknown,1
10625,KfW,UGA,Sub-Saharan Africa,No,210.0,0.0,10368999.6,1992,1997,1997,2000,1074,2019,Unknown,1
10626,KfW,UGA,Sub-Saharan Africa,No,220.0,0.0,2125647.6,1990,1997,1997,1997,0,2543,Unknown,0
10627,KfW,UGA,Sub-Saharan Africa,No,210.0,0.0,3619946.4,1992,1998,1998,2002,1596,2184,Unknown,0
10628,KfW,UGA,Sub-Saharan Africa,No,140.0,0.0,11841519.6,1989,1998,1998,2004,2335,3242,Unknown,0
10629,KfW,UGA,Sub-Saharan Africa,No,510.0,0.0,3681301.2,1993,1998,1998,1998,0,1699,Unknown,1
10630,KfW,UGA,Sub-Saharan Africa,No,210.0,0.0,15120000.0,1991,2000,2000,2006,2474,3093,Unknown,0
10631,KfW,UGA,Sub-Saharan Africa,No,130.0,0.0,7669378.8,1994,2000,2000,2000,0,2312,Unknown,0
10632,KfW,UGA,Sub-Saharan Africa,No,210.0,0.0,5624785.2,1995,2001,2001,2002,428,2035,Unknown,0
10634,KfW,UGA,Sub-Saharan Africa,No,410.0,0.0,9516000.0,1994,2003,2003,2006,1214,3175,Unknown,0
10636,KfW,UGA,Sub-Saharan Africa,No,122.0,0.0,7968000.0,1995,2005,2005,2008,1048,3831,Unknown,0
10637,KfW,UGA,Sub-Saharan Africa,No,210.0,0.0,62040000.0,1997,2006,2006,2006,113,3515,Unknown,0
10638,KfW,UGA,Sub-Saharan Africa,No,113.0,0.0,6135502.8,2001,2009,2009,2012,1272,2748,Unknown,0
10639,KfW,UGA,Sub-Saharan Africa,No,140.0,0.0,24360000.0,2001,2009,2009,2012,1163,2785,Unknown,0
10641,KfW,UGA,Sub-Saharan Africa,No,130.0,0.0,6912000.0,1998,2009,2009,2009,5,4215,Unknown,1
10642,KfW,UGA,Sub-Saharan Africa,No,240.0,0.0,1380488.4,2001,2009,2009,2008,-196,3045,Unknown,0
10646,KfW,URY,Latin America & Caribbean,No,160.0,0.0,26400000.0,1993,2004,2004,2006,899,4098,Unknown,0
10650,KfW,UZB,Europe & Central Asia,No,210.0,0.0,3006396.0,1994,1998,1998,1998,0,1476,Unknown,1
10651,KfW,UZB,Europe & Central Asia,No,210.0,0.0,41880000.0,1995,1998,1998,1998,0,1319,Unknown,1
10652,KfW,UZB,Europe & Central Asia,No,220.0,0.0,17400000.0,1995,1998,1998,2002,1380,1132,Unknown,0
10653,KfW,UZB,Europe & Central Asia,No,130.0,0.0,3804012.0,1995,1998,1998,1998,0,1242,Unknown,1
10654,KfW,UZB,Europe & Central Asia,No,321.0,0.0,6478800.0,1994,1999,1999,2002,1385,1758,Unknown,0
10655,KfW,UZB,Europe & Central Asia,No,122.0,0.0,3251816.4,1999,2005,2005,2009,1406,2173,Unknown,1
10656,KfW,UZB,Europe & Central Asia,No,122.0,0.0,3600000.0,2002,2005,2005,2009,1406,1323,Unknown,1
10657,KfW,UZB,Europe & Central Asia,No,130.0,0.0,3251816.4,2001,2007,2007,2009,951,2059,Unknown,1
10658,KfW,UZB,Europe & Central Asia,No,140.0,0.0,2400000.0,2002,2007,2007,2011,1666,1761,Unknown,1
10659,KfW,UZB,Europe & Central Asia,No,130.0,0.0,3240000.0,2002,2007,2007,2009,951,1645,Unknown,1
10660,KfW,UZB,Europe & Central Asia,No,140.0,0.0,27000000.0,1997,2007,2007,2011,1666,3489,Unknown,1
10662,KfW,UZB,Europe & Central Asia,No,113.0,0.0,33240000.0,2002,2008,2008,2011,1046,2275,Unknown,0
10663,KfW,UZB,Europe & Central Asia,No,210.0,0.0,3960000.0,2003,2008,2008,2011,1141,2074,Unknown,1
10664,KfW,UZB,Europe & Central Asia,No,210.0,0.0,75600000.0,1998,2008,2008,2011,1141,3758,Unknown,0
10665,KfW,UZB,Europe & Central Asia,No,122.0,0.0,3456000.0,2001,2009,2009,2012,1239,2778,Unknown,1
10669,KfW,GAZ,Middle East & North Africa,No,160.0,0.0,5521952.399999999,1995,1999,1999,2005,2443,1241,Unknown,1
10670,KfW,GAZ,Middle East & North Africa,No,111.0,0.0,2147426.4,1997,1999,1999,2005,2443,751,Unknown,1
10671,KfW,GAZ,Middle East & North Africa,No,160.0,0.0,2454201.6,1998,2000,2000,2005,1962,799,Unknown,1
10672,KfW,GAZ,Middle East & North Africa,No,140.0,1.0,13800000.0,1996,2004,2004,2008,1451,3256,Unknown,0
10673,KfW,GAZ,Middle East & North Africa,No,140.0,1.0,8508000.0,1996,2004,2004,2006,697,3216,Unknown,0
10674,KfW,GAZ,Middle East & North Africa,No,140.0,1.0,6120000.0,1998,2004,2004,2008,1444,2198,Unknown,0
10675,KfW,GAZ,Middle East & North Africa,No,140.0,0.0,7486800.0,1997,2007,2007,2011,1660,3453,Unknown,0
10680,KfW,GAZ,Middle East & North Africa,No,111.0,1.0,4908402.0,1999,2010,2010,2012,730,4319,Unknown,1
10683,KfW,WSM,East Asia & Pacific,No,140.0,0.0,1859056.8,1988,1995,1995,2001,2452,2403,Unknown,1
10684,KfW,WSM,East Asia & Pacific,No,140.0,0.0,19080000.0,1982,2001,2001,2001,0,7142,Unknown,0
10685,KfW,YEM,Middle East & North Africa,No,311.0,0.0,122400000.0,1979,1993,1993,1993,0,5197,Unknown,0
10686,KfW,YEM,Middle East & North Africa,No,210.0,0.0,40440000.0,1985,1994,1994,1999,1858,3216,Unknown,1
10687,KfW,YEM,Middle East & North Africa,No,210.0,0.0,48360000.0,1988,1995,1995,2000,1629,2655,Unknown,0
10688,KfW,YEM,Middle East & North Africa,No,140.0,0.0,38400000.0,1980,1996,1996,2001,1707,6062,Unknown,0
10689,KfW,YEM,Middle East & North Africa,No,112.0,0.0,8405638.799999999,1997,2001,2001,2005,1512,1596,Unknown,0
10690,KfW,YEM,Middle East & North Africa,No,140.0,0.0,10200000.0,1995,2004,2004,2008,1120,3416,Unknown,0
10691,KfW,YEM,Middle East & North Africa,No,140.0,0.0,32760000.0,2003,2005,2005,2008,960,1045,Unknown,0
10692,KfW,YEM,Middle East & North Africa,No,140.0,0.0,78720000.0,1990,2005,2005,2008,960,5531,Unknown,0
10693,KfW,YEM,Middle East & North Africa,No,160.0,0.0,4200000.0,2002,2005,2005,2008,960,1339,Unknown,0
10694,KfW,YEM,Middle East & North Africa,No,140.0,0.0,8881952.4,1998,2009,2009,2012,1095,4152,Unknown,0
10695,KfW,YEM,Middle East & North Africa,No,140.0,0.0,25560000.0,1999,2009,2009,2012,1092,3948,Unknown,0
10696,KfW,YEM,Middle East & North Africa,No,130.0,0.0,5160000.0,1998,2009,2009,2012,1383,3870,Unknown,0
10697,KfW,YEM,Middle East & North Africa,No,112.0,0.0,6600000.0,2000,2010,2010,2012,953,3419,Unknown,0
10702,KfW,ZMB,Sub-Saharan Africa,No,210.0,0.0,12240000.0,1982,1987,1987,1991,1432,1863,Unknown,0
10703,KfW,ZMB,Sub-Saharan Africa,No,210.0,0.0,6998118.0,1979,1987,1987,1996,3123,3076,Unknown,0
10704,KfW,ZMB,Sub-Saharan Africa,No,140.0,0.0,25200000.0,1979,1987,1987,1991,1679,2929,Unknown,0
10706,KfW,ZMB,Sub-Saharan Africa,No,321.0,0.0,61920000.0,1977,1989,1989,1989,0,4340,Unknown,0
10707,KfW,ZMB,Sub-Saharan Africa,No,210.0,0.0,14760000.0,1979,1989,1989,1995,2353,3414,Unknown,0
10708,KfW,ZMB,Sub-Saharan Africa,No,140.0,0.0,3681301.2,1984,1990,1990,1998,2657,2355,Unknown,1
10709,KfW,ZMB,Sub-Saharan Africa,No,140.0,0.0,17160000.0,1980,1990,1990,2008,6738,3495,Unknown,0
10710,KfW,ZMB,Sub-Saharan Africa,No,210.0,0.0,3558591.6,1982,1991,1991,1991,0,3066,Unknown,0
10711,KfW,ZMB,Sub-Saharan Africa,No,140.0,0.0,3681301.2,1987,1993,1993,1998,1737,2153,Unknown,1
10712,KfW,ZMB,Sub-Saharan Africa,No,210.0,0.0,21960000.0,1984,1993,1993,2001,2738,3534,Unknown,0
10713,KfW,ZMB,Sub-Saharan Africa,No,140.0,0.0,4294851.6,1992,1993,1993,1998,1737,301,Unknown,1
10714,KfW,ZMB,Sub-Saharan Africa,No,210.0,0.0,4294851.6,1991,1994,1994,2001,2809,762,Unknown,0
10715,KfW,ZMB,Sub-Saharan Africa,No,210.0,0.0,3374526.0,1984,1995,1995,1995,0,4312,Unknown,0
10717,KfW,ZMB,Sub-Saharan Africa,No,321.0,0.0,10908924.0,1985,1996,1996,2000,1632,3800,Unknown,0
10718,KfW,ZMB,Sub-Saharan Africa,No,140.0,0.0,4908402.0,1993,1998,1998,1998,0,1754,Unknown,1
10719,KfW,ZMB,Sub-Saharan Africa,No,140.0,0.0,4601626.8,1994,1999,1999,2005,2196,2071,Unknown,0
10720,KfW,ZMB,Sub-Saharan Africa,No,510.0,0.0,12240000.0,1994,1999,1999,1999,0,2012,Unknown,0
10721,KfW,ZMB,Sub-Saharan Africa,No,210.0,0.0,9755449.2,1994,2000,2000,2003,998,2460,Unknown,0
10722,KfW,ZMB,Sub-Saharan Africa,No,140.0,0.0,8282929.199999999,1996,2001,2001,2006,1819,1792,Unknown,1
10724,KfW,ZMB,Sub-Saharan Africa,No,140.0,0.0,3681301.2,1997,2007,2007,2008,473,3730,Unknown,0
10725,KfW,ZMB,Sub-Saharan Africa,No,140.0,0.0,13440000.0,1996,2007,2007,2008,473,4045,Unknown,0
10727,KfW,ZMB,Sub-Saharan Africa,No,130.0,0.0,3600000.0,2002,2009,2009,2012,1221,2333,Unknown,1
10728,KfW,ZMB,Sub-Saharan Africa,No,130.0,0.0,2638266.0,2001,2009,2009,2012,1221,2699,Unknown,0
10730,KfW,ZMB,Sub-Saharan Africa,No,510.0,1.0,12000000.0,2006,2012,2012,2011,-29,1895,Unknown,0
10738,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,18360000.0,1982,1984,1984,1984,0,1058,Unknown,1
10739,KfW,ZWE,Sub-Saharan Africa,No,311.0,0.0,6135502.8,1985,1988,1988,1993,1967,1044,Unknown,1
10740,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,8589704.4,1981,1988,1988,1988,0,2404,Unknown,0
10741,KfW,ZWE,Sub-Saharan Africa,No,220.0,0.0,16440000.0,1983,1991,1991,1991,0,2944,Unknown,1
10742,KfW,ZWE,Sub-Saharan Africa,No,220.0,0.0,20160000.0,1984,1991,1991,1991,0,2549,Unknown,1
10743,KfW,ZWE,Sub-Saharan Africa,No,220.0,0.0,7362603.6,1985,1991,1991,1991,0,2168,Unknown,1
10744,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,10553064.0,1984,1993,1993,1993,0,3117,Unknown,1
10745,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,9203253.6,1988,1993,1993,1993,0,1626,Unknown,1
10746,KfW,ZWE,Sub-Saharan Africa,No,311.0,0.0,7853443.199999999,1988,1993,1993,1993,0,1967,Unknown,1
10747,KfW,ZWE,Sub-Saharan Africa,No,311.0,0.0,8804446.799999999,1983,1994,1994,1994,0,4138,Unknown,0
10748,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,16560000.0,1990,1994,1994,2006,4402,1318,Unknown,0
10749,KfW,ZWE,Sub-Saharan Africa,No,140.0,0.0,3067752.0,1986,1994,1994,1998,1387,3067,Unknown,1
10750,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,20880000.0,1984,1994,1994,1998,1469,3564,Unknown,1
10751,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,11234104.8,1988,1994,1994,1999,1694,2452,Unknown,0
10752,KfW,ZWE,Sub-Saharan Africa,No,323.0,0.0,3067752.0,1990,1995,1995,1995,0,2015,Unknown,1
10753,KfW,ZWE,Sub-Saharan Africa,No,321.0,0.0,6749053.2,1991,1995,1995,2001,2187,1476,Unknown,0
10754,KfW,ZWE,Sub-Saharan Africa,No,321.0,0.0,3681301.2,1990,1995,1995,1995,0,1750,Unknown,1
10755,KfW,ZWE,Sub-Saharan Africa,No,321.0,0.0,8589704.4,1992,1995,1995,1995,0,1316,Unknown,1
10756,KfW,ZWE,Sub-Saharan Africa,No,230.0,0.0,5521952.399999999,1987,1996,1996,1996,0,3340,Unknown,0
10757,KfW,ZWE,Sub-Saharan Africa,No,311.0,0.0,6135502.8,1992,1996,1996,1996,0,1574,Unknown,1
10758,KfW,ZWE,Sub-Saharan Africa,No,311.0,0.0,22680000.0,1987,1997,1997,1999,907,3730,Unknown,0
10759,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,21480000.0,1993,1997,1997,2006,3242,1691,Unknown,0
10760,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,4755014.399999999,1988,1997,1997,1998,390,3190,Unknown,1
10761,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,1521132.0,1994,1998,1998,1998,0,1237,Unknown,1
10762,KfW,ZWE,Sub-Saharan Africa,No,311.0,0.0,5710200.0,1985,2000,2000,2000,0,5285,Unknown,0
10763,KfW,ZWE,Sub-Saharan Africa,No,311.0,0.0,8282929.199999999,1983,2000,2000,2000,0,6184,Unknown,0
10765,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,3696000.0,1996,2003,2003,2006,1278,2339,Unknown,0
10766,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,11657455.2,1995,2006,2006,2006,53,4019,Unknown,0
10767,KfW,ZWE,Sub-Saharan Africa,No,210.0,0.0,17760000.0,1997,2006,2006,2006,53,3314,Unknown,0
10768,KfW,ZWE,Sub-Saharan Africa,No,311.0,0.0,5061789.6,1994,2010,2010,2010,1,6160,Unknown,0
10795,WB,PSE,Middle East & North Africa,No,210.0,0.0,93500000.0,1994,1995,1995,1999,1511,400,independent eval office,1
10799,WB,PSE,Middle East & North Africa,No,240.0,0.0,23400000.0,1996,1999,1999,2000,299,1161,independent eval office,1
10802,WB,PSE,Middle East & North Africa,No,160.0,0.0,30000000.0,1997,1999,1999,2000,224,1024,independent eval office,1
10803,WB,PSE,Middle East & North Africa,No,110.0,0.0,20000000.0,1995,2001,2001,2002,303,2202,independent eval office,0
10805,WB,PSE,Middle East & North Africa,No,240.0,0.0,11610000.0,2000,2002,2002,2002,41,527,independent eval office,1
10806,WB,PSE,Middle East & North Africa,No,160.0,0.0,16300000.0,1997,2002,2002,2003,482,1778,independent eval office,1
10807,WB,PSE,Middle East & North Africa,No,160.0,0.0,15000000.0,1999,2002,2002,2003,452,1185,independent eval office,0
10808,WB,PSE,Middle East & North Africa,No,240.0,0.0,23000000.0,1996,2002,2002,2003,259,2120,independent eval office,0
10809,WB,PSE,Middle East & North Africa,No,140.0,0.0,28000000.0,1996,2002,2002,2004,520,2331,independent eval office,0
10811,WB,PSE,Middle East & North Africa,No,160.0,0.0,108000000.0,2002,2003,2003,2005,762,481,independent eval office,0
10812,WB,PSE,Middle East & North Africa,No,430.0,0.0,25000000.0,1998,2003,2003,2004,113,1926,independent eval office,0
10814,WB,PSE,Middle East & North Africa,No,430.0,0.0,45000000.0,1996,2003,2003,2004,394,2490,independent eval office,0
10816,WB,PSE,Middle East & North Africa,No,150.0,0.0,5500000.0,1997,2003,2003,2004,231,2400,independent eval office,0
10817,WB,PSE,Middle East & North Africa,No,150.0,0.0,9000000.0,1997,2004,2004,2005,215,2766,independent eval office,0
10819,WB,PSE,Middle East & North Africa,No,160.0,0.0,84000000.0,2002,2004,2004,2005,213,745,independent eval office,1
10824,WB,PSE,Middle East & North Africa,No,240.0,0.0,84500000.0,1998,2005,2005,2006,272,2718,independent eval office,0
10825,WB,PSE,Middle East & North Africa,No,150.0,0.0,20000000.0,2004,2005,2005,2005,177,216,independent eval office,1
10826,WB,PSE,Middle East & North Africa,No,430.0,0.0,25000000.0,1997,2005,2005,2006,313,2914,independent eval office,0
10827,WB,SWZ,Sub-Saharan Africa,No,430.0,0.0,51500000.0,1994,2005,2005,2005,260,3789,independent eval office,1
